15960|5584|0.30|0.30|Natl. White Cheddar
15960|5585|0.30|0.30|Natl. Pepper Jck Chs
15960|5588|0|0|Fresh Sliced Tomato
15960|5589|0|0|Spicy Mayonnaise
15960|5594|5.79|5.79|Grill Thriller
15960|5595|6.79|6.79|Grill Thriller Meal
15960|5596|7.39|7.39|Grill Thriller Ml-Lg
15960|5597|4.79|4.79|Hot All Over
15960|5598|5.79|5.79|hot All Over Meal
15960|5600|6.39|6.39|Hot All Over Ml-Lrg
15960|5606|4.79|4.79|CYT Burger
15960|5611|5.79|5.79|CYT Burger Meal
15960|5612|6.39|6.39|CYT Burger Ml-Lrg
15960|5616|4.79|4.79|SoCal Style
15960|5617|5.79|5.79|SoCal Style Meal
15960|5618|6.39|6.39|SoCal Style Ml-Lrg
15960|5636|0|0|Sweet  BBQ
15960|5662|0|0|Mac Special Sauce
15960|5666|0.50|0.50|Strawberry Go-Gurt
15960|5667|0|0|Strawberry Go-Gurt
15960|5669|0|0|Extra Small Fries
15960|5682|0.69|0.69|Snr Mello Yello
15960|5683|0.79|0.79|Canadian Bacon
15960|5918|4.39|4.39|Stk Egg Ch Bagel
15960|5923|4.59|4.59|Stk Egg Ch Bagel Ml
15960|5926|3.99|3.99|Filet-O-Fish
15960|5941|3.79|3.79|2 Gr Onin Chd Ml-Sld
15960|5944|4.49|4.49|2 Filet-O-Fish
15960|6010|4.99|4.99|Bacon Clubhouse Grl
15960|6011|5.99|5.99|Bacon Clbhs Grl Meal
15960|6012|6.69|6.69|Bcn Clbhs Grl Ml-Lrg
15960|6013|4.99|4.99|Bacon Clubhouse Cpy
15960|6014|5.99|5.99|Bacon Clbhs Cpy Meal
15960|6020|1.00|1.00|Bacon 3 Pieces
15960|6027|5.39|5.39|Qtr Hamburger Ml-Lrg
15960|6030|6.69|6.69|Bcn Clbhs Cpy Ml-Lrg
15960|6050|1.19|1.19|S French Fries
15960|6053|2.29|2.29|L French Fries
15960|6060|2.79|2.79|2 Lrg French Fries
15960|6063|0.30|0.30|Cheese
15960|6101|0|0|Daily Double
15960|6110|3.39|3.39|Sausage McGriddle
15960|6116|3.59|3.59|Sausage McGrdl Ml
15960|6117|1.00|1.00|2 Mc Griddles
15960|6120|2.00|2.00|Hm/Fry/Ap Hpy Ml Toy
15960|6123|0|0|6 McNuggets Ml-Lrg
15960|6129|2.00|2.00|Cb/Fry/Ap Hpy Ml Toy
15960|6145|2.00|2.00|4N/Fry/Ap Hpy Ml Toy
15960|6146|2.99|2.99|Daily Double Ml-Sld
15960|6159|3.19|3.19|6N/SF/Ap Mty Kid Toy
15960|6166|1.29|1.29|2 Full Strips Bacon
15960|6173|5.99|5.99|Big Mac Ml-Lrg
15960|6183|4.49|4.49|2 Chsburger Ml-Lrg
15960|6186|3.29|3.29|Md/SF/Ap Mty Kid Toy
15960|6233|6.49|6.49|Dbl Qtr Ch Ml-Lrg
15960|6243|3.79|3.79|Dbl Cheese Ml-Lrg
15960|6253|5.69|5.69|Filet-O-Fish Ml-Lrg
15960|6284|0.50|0.50|Cuties
15960|6297|0|0|Cuties
15960|6300|4.49|4.49|Filet-O-Fish & L Fry
15960|6303|7.29|7.29|20 McNuggets Ml-Lrg
15960|6309|6.69|6.69|Dbl Filet Ml-Lrg
15960|6323|5.69|5.69|Qtr Cheese Ml-Lrg
15960|6338|3.19|3.19|2 Egg McMuffin *V*
15960|6342|3.99|3.99|2 Quarter Cheese *V*
15960|6376|0|0|Bacon Clubhouse Grl
15960|6388|4.99|4.99|Bcn Clbhs Grl Ml-Sld
15960|6396|4.99|4.99|Bcn Clbhs Cpy Ml-Sld
15960|6397|5.79|5.79|Bcn Clbhs Qtr Ml-Sld
15960|6408|2.19|2.19|Jalapeno Double
15960|6414|3.00|3.00|Jalapeno Double Meal
15960|6419|3.70|3.70|Jala Double Ml-Lrg
15960|6431|0|0|Extra Kids Fry
15960|6527|0|0|Clubhouse No Bac Cpy
15960|6550|0|0|S French Fries
15960|6553|0.50|0.50|L French Fries
15960|6575|0.99|0.99|Bag of Ice
15960|6579|0|0|Clubhouse No Bac Cpy
15960|6619|1.00|1.00|M Sweet Iced Tea
15960|6633|3.59|3.59|Daily Double Ml-Lrg
15960|6641|0|0|Daily Double Ml-Lrg
15960|6647|0|0|Regular Bun
15960|6648|0|0|Sesame Seed Bun
15960|6649|0|0|Big Mac Bun
15960|6651|14.99|14.99|NFL Bundle
15960|6661|0|0|Tortilla Strips
15960|6670|1.00|1.00|L Light Lemonade
15960|6672|0|0|Guacamole Grl
15960|6682|0|0|Hm/Fry/Ap Hpy Ml Toy
15960|6684|0|0|Cb/Fry/Ap Hpy Ml Toy
15960|6685|0|0|4N/Fry/Ap Hpy Ml Toy
15960|6759|0|0|Mc Rib Meat
15960|6810|1.00|1.00|1 Cookie
15960|6871|1.00|1.00|L Mello Yello
15960|6893|3.79|3.79|McChicken Ml-Lrg
15960|6926|0.50|0.50|Filet-O-Fish
15960|6930|0|0|Bacon McDouble
15960|6975|2.00|2.00|Happy Meal Hamburger
15960|6977|1.00|1.00|Bacon 3 Pieces
15960|7001|2.00|2.00|Happy Meal Ch Burger
15960|7002|2.00|2.00|Happy Meal 4 Piece
15960|7009|3.19|3.19|Mighty Meal 6 Piece
15960|7010|3.29|3.29|Mighty Meal McDouble
15960|7037|0|0|Chicken  Blt-Grl
15960|7046|0.40|0.40|Sports M&M Topping
15960|7068|0|0|Southwest Wrap-Grl
15960|7077|0|0|Fresh Lime Wedge
15960|7078|0|0|Southwest Veg Blend
15960|7079|0|0|Tortilla Shell
15960|7080|0|0|Salad Mix
15960|7081|0|0|TMNT
15960|7082|0|0|Sweetheart Plush
15960|7090|0|0|I Paid with Lovin
15960|7092|0|0|Generic Toy
15960|7093|0|0|Generic Toy
15960|7094|0|0|No Toy
15960|7328|1.00|1.00|Quarter Meat
15960|7329|0.30|0.30|Natl. White Cheddar
15960|7330|0.30|0.30|Natl. Pepper Jck Chs
15960|7332|0|0|Artisan Roll
15960|7333|0.50|0.50|Guacamole
15960|7334|0|0|Mac Special Sauce
15960|7336|0|0|Mayonnaise Spicy
15960|7337|0|0|Sweet BBQ
15960|7338|0|0|Creamy Garlic Sauce
15960|7340|0|0|Tortilla Strips
15960|7341|0|0|Crinkle Cut Pickles
15960|7343|0|0|Fresh Sliced Tomato
15960|7344|0.50|0.50|Mushrooms
15960|7421|2.99|2.99|Daily Double Meal
15960|7422|4.69|4.69|Qtr Hamburger Meal
15960|7428|3.99|3.99|3 Ckn Slcts Meal
15960|7440|0|0|Daily Double Meal
15960|7469|2.29|2.29|Dbl Hamburger Meal
15960|7567|2.49|2.49|S Iced Latte
15960|7606|3.19|3.19|M Iced Latte
15960|7622|3.49|3.49|L Iced Latte
15960|7630|2.49|2.49|S Iced N-Fat Latte
15960|7640|2.99|2.99|M Iced N-Fat Latte
15960|7643|3.49|3.49|L Iced N-Fat Latte
15960|7653|2.49|2.49|S Iced Mocha
15960|7659|2.99|2.99|M Iced Mocha
15960|7661|3.49|3.49|L Iced Mocha
15960|7674|2.49|2.49|S Iced N-Fat Mocha
15960|7675|2.99|2.99|M Iced N-Fat Mocha
15960|7676|3.49|3.49|L Iced N-Fat Mocha
15960|7853|1.00|1.00|L Sweet Iced Tea
15960|8006|1.79|1.79|Happy Toy No Food
15960|8460|0|0|ARCH CARD ACTIVATION
15960|8461|0|0|ARCH CARD RELOAD
15960|8492|5.00|5.00|Giftcard $5
15960|8493|10.00|10.00|Giftcard $10
15960|8494|25.00|25.00|Giftcard $25
15960|8495|50.00|50.00|Giftcard $50
15960|8496|5.00|5.00|Gift Card Reload $5
15960|8497|10.00|10.00|Gift Card Reload $10
15960|8498|25.00|25.00|Gift Card Reload $25
15960|8499|50.00|50.00|Gift Card Reload $50
15960|8510|7.99|7.99|10 McNuggets
15960|8554|0|0|Filet-O-Fish*
15960|8653|1.00|1.00|Evm Sweet Tea
15960|8715|0|0|Big Breakfast/Steak
15960|8725|0|0|Big Breakfast/Stk HC
15960|8759|1.39|1.39|Side Salad
15960|8792|1.00|1.00|Dipped Cone
15960|8932|1.79|1.79|M French Fries
15960|8936|5.29|5.29|Big Mac Meal
15960|8938|3.19|3.19|Dbl Cheese Meal
15960|8939|5.79|5.79|Dbl Qtr Ch Meal
15960|8941|4.99|4.99|Qtr Cheese Meal
15960|8944|4.99|4.99|Filet-O-Fish Meal
15960|8945|3.99|3.99|6 McNuggets Meal
15960|8946|4.99|4.99|10 McNuggets Meal
15960|8947|3.19|3.19|McChicken Meal
15960|8949|2.89|2.89|2 Hamburger Meal
15960|8950|3.89|3.89|2 Chsburger Meal
15960|8952|4.69|4.69|Grl Ckn Bacran Salad
15960|8956|6.59|6.59|20 McNuggets Meal
15960|8957|3.69|3.69|Bacon Ranch Salad
15960|8972|2.99|2.99|2 McChicken Meal
15960|8992|5.99|5.99|Dbl Filet Meal
15960|9003|0|0|Salt Packet
15960|9004|0|0|Mustard Packet
15960|9006|0|0|Pepper Jack Cheese
15960|9008|0|0|Mayonnaise Packet
15960|9016|0|0|Reeses Topping
15960|9017|0.40|0.40|M&M Topping
15960|9019|0.40|0.40|Fudge Topping
15960|9021|0.40|0.40|Caramel Topping
15960|9023|0|0|Yogurt
15960|9024|0|0|Ranch Sauce
15960|9025|0.35|0.35|Extra Granola Packet
15960|9027|0.40|0.40|Oreo Topping
15960|9028|0|0|PRALINES
15960|9033|0|0|Splenda Packet
15960|9045|0.99|0.99|Bacon 2 Pieces
15960|9049|0|0|Mac Sauce
15960|9070|0|0|Ketchup Packet
15960|9071|0|0|No Sauce
15960|9075|0|0|Margarine Pat
15960|9081|0|0|Chocolate Dip Sauce
15960|9083|0.30|0.30|Sliced Cucumbers
15960|9087|0|0|Tartar Sauce
15960|9088|0|0|Tangy Honey Must Cup
15960|9089|0|0|Spicy Buffalo Cup
15960|9096|0|0|Southwest Dressing
15960|9098|0|0|Red Onion
15960|9145|0|0|Seasned Rice Vinegar
15960|9175|0|0|Sweet Chili Sauce
15960|9177|0.30|0.30|Shredded Cheese
15960|9179|0|0|Whipped Cream Cheese
15960|9180|0.30|0.30|Jalapeno Crisps
15960|9183|0|0|Salsa Roja
15960|9185|0|0|Ranch Season Pkt
15960|9190|0|0|Mayonnaise
15960|9191|0|0|Mustard
15960|9192|0|0|Ketchup
15960|9193|0|0|Red Onion
15960|9194|0|0|Leaf Lettuce
15960|9195|0|0|Grilled Onions
15960|9241|2.99|2.99|3 Chicken Selects
15960|9569|1.00|1.00|Mc Chicken Patty
15960|9725|0|0|Rye Bun
15960|9839|3.49|3.49|Bac Egg Ch McGriddle
15960|9840|3.69|3.69|Bac Egg Ch McGrdl Ml
15960|9841|3.79|3.79|Sau Egg Ch McGriddle
15960|9842|3.99|3.99|Sau Egg Ch McGrdl Ml
15960|9843|0|0|Breakfast Sauce
15960|9895|0|0|Jalapenos Sliced
15960|9903|0|0|Jalapenos Sliced
15960|9929|4.59|4.59|3 Ckn Slcts Ml-Lrg
15960|9961|0.99|0.99|C Light Lemonade
15960|9962|1.00|1.00|S Light Lemonade
15960|9963|1.00|1.00|M Light Lemonade
15960|9964|1.00|1.00|L Light Lemonade
15960|9966|0.69|0.69|Snr Light Lemonade
15960|99901|0|0|TAG 1
15960|99902|0|0|TAG 2
15960|99903|0|0|TAG 3
15960|99904|0|0|TAG 4
15960|99905|0|0|TAG 5
15960|99906|0|0|TAG 6
15960|99907|0|0|TAG 7
15960|99908|0|0|TAG 8
15960|99909|0|0|TAG 9
15960|99910|0|0|TAG 10
15960|99911|0|0|TAG 11
15960|99912|0|0|TAG 12
15960|99913|0|0|TAG 13
15960|99914|0|0|TAG 14
15960|99915|0|0|TAG 15
15960|99916|0|0|TAG 16
15960|99917|0|0|TAG 17
15960|99918|0|0|TAG 18
15960|99919|0|0|TAG 19
15960|99920|0|0|TAG 20
15960|99921|0|0|TAG 21
15960|99922|0|0|TAG 22
15960|99923|0|0|TAG 23
15960|99924|0|0|TAG 24
15960|99925|0|0|TAG 25
15960|99926|0|0|TAG 26
15960|99927|0|0|TAG 27
15960|99928|0|0|TAG 28
15960|99929|0|0|TAG 29
15960|99930|0|0|TAG 30
15960|99931|0|0|TAG 31
15960|99932|0|0|TAG 32
15960|99933|0|0|TAG 33
15960|99934|0|0|TAG 34
15960|99935|0|0|TAG 35
15960|99936|0|0|TAG 36
15960|99937|0|0|TAG 37
15960|99938|0|0|TAG 38
15960|99939|0|0|TAG 39
15960|99940|0|0|TAG 40
15960|99941|0|0|TAG 41
15960|99942|0|0|TAG 42
15960|99943|0|0|TAG 43
15960|99944|0|0|TAG 44
15960|99945|0|0|TAG 45
15960|99946|0|0|TAG 46
15960|99947|0|0|TAG 47
15960|99948|0|0|TAG 48
15960|99949|0|0|TAG 49
15960|99950|0|0|TAG 50
15960|99951|0|0|TAG 51
15960|99952|0|0|TAG 52
15960|99953|0|0|TAG 53
15960|99954|0|0|TAG 54
15960|99955|0|0|TAG 55
15960|99956|0|0|TAG 56
15960|99957|0|0|TAG 57
15960|99958|0|0|TAG 58
15960|99959|0|0|TAG 59
15960|99960|0|0|TAG 60
15960|980001|0|0|PLAIN
15960|980002|0|0|NO MEAT
15960|990001|0|0|CHICKEN BLT***
15960|990011|0|0|SNACK WRAP***
15960|990031|0|0|RANCH SALAD***
15960|990041|0|0|SMALL LATTE***
15960|990042|0|0|MEDIUM LATTE***
15960|990043|0|0|LARGE LATTE***
15960|990051|0|0|CKN RANCH BLT MEAL***
15960|990052|0|0|CKN RANCH BLT ML-LRG***
15960|990056|4.19|4.19|CHICKEN CLASSIC***
15960|990057|5.19|5.19|CHICKEN CLASSIC MEAL***
15960|990058|5.89|5.89|CHICKEN CLASSIC ML-LRG***
15960|990060|0|0|SOUTHWEST SALAD***
15960|990061|1.99|1.99|MED ICED COFFEE***
15960|990062|2.49|2.49|LRG ICED COFFEE***
15960|990063|0|0|MED ICED LATTE***
15960|990064|2.99|2.99|MED ICED MOCHA***
15960|990068|2.09|2.09|SML HOT CHOC***
15960|990069|2.59|2.59|MED HOT CHOC***
15960|990070|2.49|2.49|SML MOCHA***
15960|990071|2.99|2.99|MED MOCHA***
15960|990072|3.49|3.49|LRG MOCHA***
15960|990074|2.49|2.49|SML FRAPPE***
15960|990075|2.99|2.99|MED FRAPPE***
15960|990076|3.49|3.49|LRG FRAPPE***
15960|990081|3.09|3.09|LRG HOT CHOCOLATE***
15960|990082|0|0|SML ICED LATTE***
15960|990083|0|0|LRG ICED LATTE***
15960|990084|2.49|2.49|SML ICED MOCHA***
15960|990085|3.49|3.49|LRG ICED MOCHA***
15960|990086|2.49|2.49|SML ICED CRML MOCHA***
15960|990087|2.99|2.99|MED ICED CRML MOCHA***
15960|990088|3.49|3.49|LRG ICED CRML MOCHA***
15960|990089|2.49|2.49|SML CRML MOCHA***
15960|990090|2.99|2.99|MED CARM MOCHA***
15960|990091|3.49|3.49|LRG CRML MOCHA***
15960|990109|0|0|SNACK WRAP***
15960|990120|0|0|MED HOT CHOC***
15960|990147|2.09|2.09|SML CRML HOT CHOC***
15960|990148|2.59|2.59|MED CRML HOT CHOC***
15960|990149|3.09|3.09|LRG CRML HOT CHOC***
15960|990156|5.19|5.19|Classic Chicken Meal with Side Salad***
15960|990209|0|0|SML PEPPERMINT MOCHA ***
15960|990210|0|0|MED PEPPERMINT MOCHA ***
15960|990211|0|0|LRG PEPPERMINT MOCHA ***
15960|990239|0|0|CKN JALAPENO KICKER***
15960|990269|0|0|BACON CLUBHOUSE***
15960|990270|0|0|BACON CLUBHOUSE MEAL***
15960|990271|0|0|BACON CLUBHOUSE ML-LG***
15960|990276|0|0|BACON CLUBHOUSE SEC***
15960|990279|0|0|CLUBHOUSE***
15960|990282|0|0|CLUBHOUSE SEC***
15960|990285|0|0|GUACAMOLE***
15960|990291|0|0|RANCH SNACK WRAP***
15960|990298|0|0|Southwest***
15960|990354|0|0|MCWRAP***
15960|990355|0|0|MCWRAP MEAL***
15960|990356|0|0|MCWRAP MEAL - LARGE***
15960|990361|0|0|MCWRAP SECONDARY***
15960|990364|0|0|BACON CLUBHOUSE MEAL - SIDE SALAD***
15960|990370|0|0|MCWRAP MEAL WITH SIDE SALAD ***
15960|10000001|0|0|Select Drink
15960|10000002|0|0|Select Dressing
15960|10000003|0|0|Select Medium / Large Drink
15960|10000005|0|0|Select Sauce
15960|10000006|0|0|Select Cookie
15960|10000007|0|0|SELECT CHICKEN
15960|10000008|0|0|SELECT WRAP SAUCE
15960|10000009|0|0|Select Ranch Snack Wrap Meat
15960|10000011|0|0|SELECT SALAD MEAT
15960|10000012|0|0|SELECT MILK
15960|10000013|0|0|SELECT FLAVOR
15960|10000014|0|0|SELECT TOY
15960|10000015|0|0|SELECT PICANTE
15960|10000020|0|0|SELECT BREAKFAST DRINK
15960|10000050|0|0|SELECT CHICKEN RANCH BLT
15960|10000052|0|0|SELECT CHICKEN CLASSIC
15960|10000053|0|0|SELECT ICED FLAVOR
15960|10000054|0|0|SELECT FRAPPE FLAVOR
15960|10000070|0|0|SELECT SOUTHWEST SALAD
15960|10000072|0|0|SELECT RANCH SALAD
15960|10000073|0|0|Select McWrap Meat
15960|10000075|0|0|SELECT SWT CHILI MCWRAP
15960|10000076|0|0|SELECT CKN BACON MCWRAP
15960|10000077|0|0|SELECT CKN RANCH MCWRAP
15960|10000078|0|0|SELECT SML SNK WRAP MEAL
15960|10000079|0|0|SELECT HM FISH MCBITES SC
15960|10000080|0|0|SELECT FISH MCBITES SAUCE
15960|10000081|0|0|SELECT CHICKEN RANCH BLT
15960|10000082|0|0|SELECT CHICKEN CLUB
15960|10000083|0|0|SELECT CHICKEN CLASSIC
15960|10000084|0|0|SELECT SWT CHILI MCWRAP
15960|10000085|0|0|SELECT CKN BACON MCWRAP
15960|10000086|0|0|SELECT CKN RANCH MCWRAP
15960|10000089|0|0|Select Wings Sauce
15960|10000090|0|0|SELECT CKN JALAPENO KICKER
15960|10000097|0|0|SELECT FLAVORED COFFEE
15960|10000098|0|0|Select HM Side
15960|10000099|0|0|Select MK Side
15960|10000100|0|0|Select Happy Meal Drink
15960|10000102|0|0|Select Ckn Jalapeno Kicker
15960|10000103|0|0|SELECT BACON CLUBHOUSE
15960|10000104|0|0|SELECT BACON CLUBHOUSE
15960|10000105|0|0|Select Clubhouse No Bacon
15960|10000106|0|0|Select Clubhouse No Bacon
15960|10000108|0|0|Select Boxed Coffee
15960|10000109|0|0|SELECT GUACAMOLE
15960|10000110|0|0|Select Seasoning
15960|10000111|0|0|Select Mozzarella Sticks Sauce
15960|10000112|0|0|Select Mighty Kids Meal Drink
15960|10000113|0|0|Select Your Sandwich
15960|10000115|0|0|Select Combo Meal Drink
15960|10000116|0|0|SELECT CHICKEN BLT 
15960|10000117|0|0|Select Ranch Snack Wrap
15960|10000118|0|0|Select Sandwich
15960|10000119|0|0|Select Carriers
15960|10000120|0|0|Select Cucumber Ranch Chicken
15960|10000121|0|0|Select Southwest Chicken
15960|10000122|0|0|Select a Drink
15960|10000123|0|0|Select Seasoning For Fries
15960|10000129|0|0|Select Carriers
15960|10000130|0|0|Select Chicken or Meat
15960|10000131|0|0|Select McWrap
15960|10000132|0|0|Select McWrap Meal
15960|10000133|0|0|Select McWrap Sauce
15960|10000134|0|0|Select McWrap Meal
15960|10000135|0|0|Select TCB Flavor
15960|10000136|0|0|Select Wrap
15960|10000137|0|0|Select Bacon Clubhouse
15960|10000138|0|0|Select Bacon Clubhouse
15960|10000139|0|0|SELECT 3
15960|10000140|0|0|Select 4
15960|10000141|0|0|Select Chicken or Meat
15960|10000142|0|0|Select Chicken or Meat
15960|10000143|0|0|Select Clubhouse No Bacon
15960|10000144|0|0|Select Clubhouse No Bacon
15960|10000145|0|0|Select 9
15960|10000146|0|0|Select 10
15960|10000147|0|0|Select 11
15960|10000148|0|0|Select 12
15960|10000149|0|0|Select 13
15960|10000150|0|0|Select 14
15960|10000151|0|0|Select 15
15960|10000152|0|0|Select 16
15960|10000153|0|0|Select 17
15960|10000154|0|0|Select 18
15960|10000155|0|0|Select 19
15960|10000156|0|0|Select 20
15960|10000157|0|0|Select 21
15960|10000158|0|0|Select 22
15960|10000159|0|0|Select 23
15960|10000160|0|0|Select 24
15960|10000161|0|0|Select 25
15960|10000162|0|0|Select 26
15960|10000163|0|0|Select 27
15960|10000164|0|0|Select 28
15960|10000165|0|0|Select 29
15960|10000166|0|0|Select 30
15960|10000167|0|0|Select Chicken or Meat
15960|10000168|0|0|Select Chicken or Meat
15960|10000169|0|0|Select Clubhouse No Bacon
15960|10000170|0|0|Select Clubhouse No Bacon
15960|10000200|0|0|Select Large Drink
15960|10000301|1.00|1.00|DRINKS FOR MEDIUM EVM
15960|10000401|1.00|1.00|DRINKS FOR LARGE EVM
15960|10001002|0|0|FLATBREAD PICK 2
15960|20000090|0|0|MILK AND APPLE JUICE
15960|20000095|0|0|BOTTLED DRINKS
15960|20000101|0|0|CHILD COLD DRINKS
15960|20000103|0|0|CHILD SHAKES
15960|20000131|0|0|CHILD ORANGE JUICE
15960|20000201|0|0|SMALL COLD DRINKS
15960|20000203|0|0|SMALL SHAKES
15960|20000231|0|0|SMALL ORANGE JUICE
15960|20000251|0|0|SMALL HOT DRINKS
15960|20000261|0|0|SMALL ICED SPECIALITY
15960|20000271|0|0|SMALL HOT SPECIALITY
15960|20000301|0|0|MEDIUM COLD DRINKS
15960|20000303|0|0|MEDIUM SHAKES
15960|20000331|0|0|MEDIUM ORANGE JUICE
15960|20000351|0|0|MEDIUM HOT DRINKS
15960|20000361|0|0|MEDIUM ICED SPECIALITY
15960|20000371|0|0|MEDIUM HOT SPECIALITY 
15960|20000401|0|0|LARGE COLD DRINKS
15960|20000403|0|0|LARGE SHAKES
15960|20000431|0|0|LARGE ORANGE JUICE
15960|20000451|0|0|LARGE HOT DRINKS
15960|20000461|0|0|LARGE ICED SPECIALITY
15960|20000471|0|0|LARGE HOT SPECIALITY
15960|20000601|0|0|SMALL MCFLURRIES
15960|20000602|0|0|LARGE MCFLURRIES
15960|80000001|0|0|Half Cut
15960|80000002|0|0|Well Done Meat
15960|80000003|0|0|Well Done
15960|80000004|0|0|SUB Quarter Bun
15960|80000005|0|0|Plain
15960|80000006|0|0|SUB Regular Bun
15960|80000007|0|0|SUB Meat 4:1
15960|80000008|0|0|SUB Meat 10:1
15960|80000009|0|0|Ask Me
15960|80000010|0|0|SUB Crispy Chicken
15960|80000011|0|0|SUB Bacon
15960|80000012|0|0|SUB Sausage
15960|80000014|0|0|SUB Muffin
15960|80000015|0|0|SUB Bagel
15960|80000016|0|0|SUB McGriddles
15960|80000017|0|0|SUB Canadian Bacon
15960|80000018|0|0|SUB Folded Egg
15960|80000019|0|0|SUB Round Egg
15960|80000020|0|0|SUB Scrambled Eggs
15960|80000021|0|0|SUB Biscuit
15960|80000022|0|0|SUB Dehydrated Onion
15960|80000023|0|0|SUB Slivered Onion
15960|80000024|0|0|SUB Shredded Lettuce
15960|80000025|0|0|SUB Leaf Lettuce
15960|80000026|0|0|SUB Ham Slice
15960|80000027|0|0|SUB Swiss Cheese
15960|80000028|0|0|SUB Spam
15960|80000031|0|0|SUB American Cheese
15960|80000032|0|0|SUB Wht Chdr Cheese
15960|80000034|0|0|SUB Mac Sauce
15960|80000035|0|0|SUB Tartar Sauce
15960|80000036|0|0|SUB Mayonaise
15960|80000037|0|0|SUB Portgese Sausage
15960|80000038|0|0|SUB Red Onions
15960|80000039|0|0|SUB Pickles
15960|80000040|0|0|SUB Tomato
15960|80000041|0|0|SUB Honey Mustard
15960|80000042|0|0|SUB Chipotle BBQ
15960|80000043|0|0|SUB Ranch Sauce
15960|80000044|0|0|SUB Sauce
15960|80000045|0|0|SUB Mushrooms
15960|80000046|0|0|SUB Grilled Onion
15960|80000047|0|0|SUB Shredded Cheese
15960|80000049|0|0|SUB Steak
15960|80000052|0|0|NO FRY ADD AP SLC
15960|80000054|0|0|All Drumettes
15960|80000055|0|0|All Wingettes
15960|80000057|0|0|No Fry Add Bb
15960|80000058|0|0|No Fry Ad Cuties
15960|80000059|0|0|No Fry Add Ap Sce
15960|80000060|0|0|SUB Green Chile
15960|80000061|0|0|No Fry Add Gogurt
15960|80000062|0|0|No Fry Ad Banana
15960|80000095|0|0|SUB Decaf Coffee
15960|80000096|0|0|SUB Milk
15960|80000100|0|0|SUB Egg Wht & WChed
15960|80000101|0|0|SUB Egg Whites
15960|80000102|0|0|SUB Cucumbers
15960|80000103|0|0|SUB Breakfast Sauce
15960|80000105|0|0|SUB Foam Cup
15960|80000106|0|0|SUB Pumpkin Syrup
15960|80000107|0|0|SUB Splenda
15960|80000108|0|0|SUB Equal
15960|80000109|0|0|Half Regular
15960|80000110|0|0|Half Decaf
15960|80000111|0|0|SUB White Choc Syrup
15960|80000112|0|0|Half Sweet Tea
15960|80000113|0|0|Half UNsweet Tea
15960|80000114|0|0|Half Raspberry Tea
15960|80000115|0|0|Half Diet Sweet Tea
15960|80000116|0|0|SUB Crnkl Cut Pickl
15960|80000117|0.30|0.30|SUB Artisan Roll 
15960|80000118|0|0|SUB BBQ Ranch Sauce
15960|80000120|0|0|SUB Sweet Chili Sauce
15960|80000123|0|0|SUB Pepper Jack Chs
15960|80000124|0|0|No Meat
15960|80000125|0|0|No Bun
15960|80000126|0|0|SUB Guacamole
15960|80000127|0|0|SUB Pico De Gallo
15960|80000200|0|0|SUB Buffalo Sauce
15960|80000201|0|0|SUB Crmy Garlic Sce
15960|80000202|0|0|SUB Mustard
